SUE,SUE_traditional,Coordination_Index,coord_queries,Human_Minutes,Requests_Total,Requests_Denied,Blocking_Prob,Mean_Quality,Total_Active_Users,Correct_SUE,Num_Interfering_Assignments,Interference_Rate,architecture_id,coordination_mode,licensing_mode,freq_plan,interference_mitigation,sensing_mode,pricing_mode,enforcement_mode,priority_mode
0.00001074,0.17010650,1306.22625000,13062.26250000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Device Based,Auction Based,Active,Hierarchical
0.00001519,0.09862200,2396.41500000,23964.15000000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Device Based,Auction Based,Active,Co-Primary
0.00001074,0.17010650,653.11312500,6531.13125000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Device Based,Auction Based,Passive,Hierarchical
0.00001519,0.09862200,1198.20750000,11982.07500000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Device Based,Auction Based,Passive,Co-Primary
0.00001370,0.26717983,1897.92000000,18979.20000000,0.00000000,62,11,0.17741935,0.60027503,37,0.43773333,19,0.51351351,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,No Cost,Active,Hierarchical
0.00001963,0.22105398,3135.48000000,31354.80000000,0.00000000,62,9,0.14516129,0.38007726,53,0.54573333,25,0.47169811,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00001370,0.26717983,948.96000000,9489.60000000,0.00000000,62,11,0.17741935,0.60027503,37,0.43773333,19,0.51351351,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00001963,0.22105398,1567.74000000,15677.40000000,0.00000000,62,9,0.14516129,0.38007726,53,0.54573333,25,0.47169811,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00001222,0.22317991,1669.41000000,16694.10000000,0.00000000,52,6,0.11538462,0.59819950,33,0.30432593,8,0.24242424,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00001667,0.20107097,2735.88000000,27358.80000000,0.00000000,52,7,0.13461538,0.53245098,45,0.37028148,19,0.42222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00001222,0.22317991,834.70500000,8347.05000000,0.00000000,52,6,0.11538462,0.59819950,33,0.30432593,8,0.24242424,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00001667,0.20107097,1367.94000000,13679.40000000,0.00000000,52,7,0.13461538,0.53245098,45,0.37028148,19,0.42222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00001074,0.17010650,1492.83000000,14928.30000000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Auction Based,Active,Hierarchical
0.00001519,0.09862200,2738.76000000,27387.60000000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Auction Based,Active,Co-Primary
0.00001074,0.17010650,746.41500000,7464.15000000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Auction Based,Passive,Hierarchical
0.00001519,0.09862200,1369.38000000,13693.80000000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Infrastructure Sensors,Auction Based,Passive,Co-Primary
0.00001370,0.26717983,2372.40000000,23724.00000000,0.00000000,62,11,0.17741935,0.60027503,37,0.43773333,19,0.51351351,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,No Cost,Active,Hierarchical
0.00001963,0.22105398,3919.35000000,39193.50000000,0.00000000,62,9,0.14516129,0.38007726,53,0.54573333,25,0.47169811,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,No Cost,Active,Co-Primary
0.00001370,0.26717983,1186.20000000,11862.00000000,0.00000000,62,11,0.17741935,0.60027503,37,0.43773333,19,0.51351351,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,No Cost,Passive,Hierarchical
0.00001963,0.22105398,1959.67500000,19596.75000000,0.00000000,62,9,0.14516129,0.38007726,53,0.54573333,25,0.47169811,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,No Cost,Passive,Co-Primary
0.00001222,0.22317991,2086.76250000,20867.62500000,0.00000000,52,6,0.11538462,0.59819950,33,0.30432593,8,0.24242424,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,Usage Based,Active,Hierarchical
0.00001667,0.20107097,3419.85000000,34198.50000000,0.00000000,52,7,0.13461538,0.53245098,45,0.37028148,19,0.42222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,Usage Based,Active,Co-Primary
0.00001222,0.22317991,1043.38125000,10433.81250000,0.00000000,52,6,0.11538462,0.59819950,33,0.30432593,8,0.24242424,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,Usage Based,Passive,Hierarchical
0.00001667,0.20107097,1709.92500000,17099.25000000,0.00000000,52,7,0.13461538,0.53245098,45,0.37028148,19,0.42222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,Usage Based,Passive,Co-Primary
0.00001074,0.17010650,1866.03750000,18660.37500000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,Auction Based,Active,Hierarchical
0.00001519,0.09862200,3423.45000000,34234.50000000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,Auction Based,Active,Co-Primary
0.00001074,0.17010650,933.01875000,9330.18750000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,Auction Based,Passive,Hierarchical
0.00001519,0.09862200,1711.72500000,17117.25000000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Power Control,Database Only,Auction Based,Passive,Co-Primary
0.00001370,0.26717983,1660.68000000,16606.80000000,0.00000000,62,11,0.17741935,0.60027503,37,0.43773333,19,0.51351351,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,No Cost,Active,Hierarchical
0.00001963,0.22105398,2743.54500000,27435.45000000,0.00000000,62,9,0.14516129,0.38007726,53,0.54573333,25,0.47169811,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,No Cost,Active,Co-Primary
0.00001370,0.26717983,830.34000000,8303.40000000,0.00000000,62,11,0.17741935,0.60027503,37,0.43773333,19,0.51351351,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,No Cost,Passive,Hierarchical
0.00001963,0.22105398,1371.77250000,13717.72500000,0.00000000,62,9,0.14516129,0.38007726,53,0.54573333,25,0.47169811,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,No Cost,Passive,Co-Primary
0.00001222,0.22317991,1460.73375000,14607.33750000,0.00000000,52,6,0.11538462,0.59819950,33,0.30432593,8,0.24242424,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,Usage Based,Active,Hierarchical
0.00001667,0.20107097,2393.89500000,23938.95000000,0.00000000,52,7,0.13461538,0.53245098,45,0.37028148,19,0.42222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,Usage Based,Active,Co-Primary
0.00001222,0.22317991,730.36687500,7303.66875000,0.00000000,52,6,0.11538462,0.59819950,33,0.30432593,8,0.24242424,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,Usage Based,Passive,Hierarchical
0.00001667,0.20107097,1196.94750000,11969.47500000,0.00000000,52,7,0.13461538,0.53245098,45,0.37028148,19,0.42222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,Usage Based,Passive,Co-Primary
0.00001074,0.17010650,1306.22625000,13062.26250000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,Auction Based,Active,Hierarchical
0.00001519,0.09862200,2396.41500000,23964.15000000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,Auction Based,Active,Co-Primary
0.00001074,0.17010650,653.11312500,6531.13125000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,Auction Based,Passive,Hierarchical
0.00001519,0.09862200,1198.20750000,11982.07500000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Device Based,Auction Based,Passive,Co-Primary
0.00001370,0.26717983,1897.92000000,18979.20000000,0.00000000,62,11,0.17741935,0.60027503,37,0.43773333,19,0.51351351,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,No Cost,Active,Hierarchical
0.00001963,0.22105398,3135.48000000,31354.80000000,0.00000000,62,9,0.14516129,0.38007726,53,0.54573333,25,0.47169811,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00001370,0.26717983,948.96000000,9489.60000000,0.00000000,62,11,0.17741935,0.60027503,37,0.43773333,19,0.51351351,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00001963,0.22105398,1567.74000000,15677.40000000,0.00000000,62,9,0.14516129,0.38007726,53,0.54573333,25,0.47169811,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00001222,0.22317991,1669.41000000,16694.10000000,0.00000000,52,6,0.11538462,0.59819950,33,0.30432593,8,0.24242424,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00001667,0.20107097,2735.88000000,27358.80000000,0.00000000,52,7,0.13461538,0.53245098,45,0.37028148,19,0.42222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00001222,0.22317991,834.70500000,8347.05000000,0.00000000,52,6,0.11538462,0.59819950,33,0.30432593,8,0.24242424,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00001667,0.20107097,1367.94000000,13679.40000000,0.00000000,52,7,0.13461538,0.53245098,45,0.37028148,19,0.42222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00001074,0.17010650,1492.83000000,14928.30000000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Auction Based,Active,Hierarchical
0.00001519,0.09862200,2738.76000000,27387.60000000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Auction Based,Active,Co-Primary
0.00001074,0.17010650,746.41500000,7464.15000000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Auction Based,Passive,Hierarchical
0.00001519,0.09862200,1369.38000000,13693.80000000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Infrastructure Sensors,Auction Based,Passive,Co-Primary
0.00001370,0.26717983,2372.40000000,23724.00000000,0.00000000,62,11,0.17741935,0.60027503,37,0.43773333,19,0.51351351,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,No Cost,Active,Hierarchical
0.00001963,0.22105398,3919.35000000,39193.50000000,0.00000000,62,9,0.14516129,0.38007726,53,0.54573333,25,0.47169811,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,No Cost,Active,Co-Primary
0.00001370,0.26717983,1186.20000000,11862.00000000,0.00000000,62,11,0.17741935,0.60027503,37,0.43773333,19,0.51351351,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,No Cost,Passive,Hierarchical
0.00001963,0.22105398,1959.67500000,19596.75000000,0.00000000,62,9,0.14516129,0.38007726,53,0.54573333,25,0.47169811,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,No Cost,Passive,Co-Primary
0.00001222,0.22317991,2086.76250000,20867.62500000,0.00000000,52,6,0.11538462,0.59819950,33,0.30432593,8,0.24242424,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,Usage Based,Active,Hierarchical
0.00001667,0.20107097,3419.85000000,34198.50000000,0.00000000,52,7,0.13461538,0.53245098,45,0.37028148,19,0.42222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,Usage Based,Active,Co-Primary
0.00001222,0.22317991,1043.38125000,10433.81250000,0.00000000,52,6,0.11538462,0.59819950,33,0.30432593,8,0.24242424,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,Usage Based,Passive,Hierarchical
0.00001667,0.20107097,1709.92500000,17099.25000000,0.00000000,52,7,0.13461538,0.53245098,45,0.37028148,19,0.42222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,Usage Based,Passive,Co-Primary
0.00001074,0.17010650,1866.03750000,18660.37500000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,Auction Based,Active,Hierarchical
0.00001519,0.09862200,3423.45000000,34234.50000000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,Auction Based,Active,Co-Primary
0.00001074,0.17010650,933.01875000,9330.18750000,0.00000000,41,1,0.02439024,0.62474652,29,0.36985185,7,0.24137931,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,Auction Based,Passive,Hierarchical
0.00001519,0.09862200,1711.72500000,17117.25000000,0.00000000,41,0,0.00000000,0.26097564,41,0.47696296,22,0.53658537,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,Beamforming,Database Only,Auction Based,Passive,Co-Primary
0.00001741,0.23914374,1838.65500000,18386.55000000,0.00000000,62,2,0.03225806,0.27756094,47,0.55423704,24,0.51063830,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,Combination,Device Based,No Cost,Active,Hierarchical
