SUE,Coordination_Cost,Human_Minutes,Requests_Total,Requests_Denied,Blocking_Prob,Mean_Quality,Total_Active_Users,Correct_SUE,Num_Interfering_Assignments,Interference_Rate,architecture_id,coordination_mode,licensing_mode,freq_plan,interference_mitigation,sensing_mode,pricing_mode,enforcement_mode,priority_mode
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Auction Based,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Auction Based,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Auction Based,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Auction Based,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,No Cost,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Usage Based,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Auction Based,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Auction Based,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Auction Based,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Beamforming,Database Only,Auction Based,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,No Cost,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,Usage Based,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,Auction Based,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,Auction Based,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,Auction Based,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Device Based,Auction Based,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Auction Based,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Auction Based,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Auction Based,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Infrastructure Sensors,Auction Based,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,No Cost,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,Usage Based,Passive,Co-Primary
0.13564117,276.30750000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,Auction Based,Active,Hierarchical
0.03360821,832.14000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,Auction Based,Active,Co-Primary
0.13564117,138.15375000,0.00000000,360,203,0.56388889,0.03490572,53,1.40774074,36,0.67924528,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,Auction Based,Passive,Hierarchical
0.03360821,416.07000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,78,0.72222222,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Large Blocks,Combination,Database Only,Auction Based,Passive,Co-Primary
0.54654074,332.60625000,0.00000000,360,182,0.50555556,1.00000000,48,0.54654074,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Active,Hierarchical
0.71799259,631.39500000,0.00000000,360,287,0.79722222,1.00000000,73,0.71799259,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Active,Co-Primary
0.54654074,166.30312500,0.00000000,360,182,0.50555556,1.00000000,48,0.54654074,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Passive,Hierarchical
0.71799259,315.69750000,0.00000000,360,287,0.79722222,1.00000000,73,0.71799259,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,No Cost,Passive,Co-Primary
0.54654074,332.60625000,0.00000000,360,182,0.50555556,1.00000000,48,0.54654074,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,Usage Based,Active,Hierarchical
0.71799259,631.39500000,0.00000000,360,287,0.79722222,1.00000000,73,0.71799259,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,Usage Based,Active,Co-Primary
0.54654074,166.30312500,0.00000000,360,182,0.50555556,1.00000000,48,0.54654074,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,Usage Based,Passive,Hierarchical
0.71799259,315.69750000,0.00000000,360,287,0.79722222,1.00000000,73,0.71799259,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,Usage Based,Passive,Co-Primary
0.54654074,332.60625000,0.00000000,360,182,0.50555556,1.00000000,48,0.54654074,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,Auction Based,Active,Hierarchical
0.71799259,631.39500000,0.00000000,360,287,0.79722222,1.00000000,73,0.71799259,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,Auction Based,Active,Co-Primary
0.54654074,166.30312500,0.00000000,360,182,0.50555556,1.00000000,48,0.54654074,0,0.00000000,"<ArchitecturePolicy coord=Hybrid, lic=Semi-Dynamic, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Semi-Dynamic,Sub Channels,No Mitigation,Device Based,Auction Based,Passive,Hierarchical
