SUE,SUE_traditional,Coordination_Index,coord_queries,Human_Minutes,Requests_Total,Requests_Denied,Blocking_Prob,Mean_Quality,Total_Active_Users,Correct_SUE,Num_Interfering_Assignments,Interference_Rate,architecture_id,coordination_mode,licensing_mode,freq_plan,interference_mitigation,sensing_mode,pricing_mode,enforcement_mode,priority_mode
0.00001333,0.76115553,6955200.01825000,54.75000000,6955200.00000000,161,88,0.54658385,0.84928250,36,0.95666667,28,0.77777778,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Beamforming,Database Only,Usage Based,Passive,Hierarchical
0.00001926,0.75790899,9273600.01300000,39.00000000,9273600.00000000,161,109,0.67701863,0.50943834,52,1.24711111,42,0.80769231,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Beamforming,Database Only,Usage Based,Passive,Co-Primary
0.00001259,0.76101037,12441600.01925000,57.75000000,12441600.00000000,144,67,0.46527778,0.86676471,34,0.84437037,21,0.61764706,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Beamforming,Database Only,Auction Based,Active,Hierarchical
0.00001852,0.79605552,16588800.01250000,37.50000000,16588800.00000000,144,94,0.65277778,0.54956332,50,1.33748148,41,0.82000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Beamforming,Database Only,Auction Based,Active,Co-Primary
0.00001259,0.76101037,6220800.01925000,57.75000000,6220800.00000000,144,67,0.46527778,0.86676471,34,0.84437037,21,0.61764706,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Beamforming,Database Only,Auction Based,Passive,Hierarchical
0.00001852,0.79605552,8294400.01250000,37.50000000,8294400.00000000,144,94,0.65277778,0.54956332,50,1.33748148,41,0.82000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Beamforming, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Beamforming,Database Only,Auction Based,Passive,Co-Primary
0.00001815,0.58880471,11793600.02700000,81.00000000,11793600.00000000,195,87,0.44615385,0.46275009,49,1.04051852,28,0.57142857,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Device Based,No Cost,Active,Hierarchical
0.00004000,0.23284262,15724800.02700000,81.00000000,15724800.00000000,195,87,0.44615385,0.03447596,108,2.56444444,82,0.75925926,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Device Based,No Cost,Active,Co-Primary
0.00001815,0.58880471,5896800.02700000,81.00000000,5896800.00000000,195,87,0.44615385,0.46275009,49,1.04051852,28,0.57142857,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Device Based,No Cost,Passive,Hierarchical
0.00004000,0.23284262,7862400.02700000,81.00000000,7862400.00000000,195,87,0.44615385,0.03447596,108,2.56444444,82,0.75925926,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Device Based,No Cost,Passive,Co-Primary
0.00001741,0.55704518,9737280.02475000,74.25000000,9737280.00000000,161,62,0.38509317,0.40515349,47,1.18903704,25,0.53191489,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Device Based,Usage Based,Active,Hierarchical
0.00004000,0.33352577,12983040.02700000,81.00000000,12983040.00000000,161,53,0.32919255,0.04790216,108,2.25681481,83,0.76851852,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Device Based,Usage Based,Active,Co-Primary
0.00001741,0.55704518,4868640.02475000,74.25000000,4868640.00000000,161,62,0.38509317,0.40515349,47,1.18903704,25,0.53191489,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Device Based,Usage Based,Passive,Hierarchical
0.00004000,0.33352577,6491520.02700000,81.00000000,6491520.00000000,161,53,0.32919255,0.04790216,108,2.25681481,83,0.76851852,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Device Based,Usage Based,Passive,Co-Primary
0.00001778,0.54405356,8709120.02525000,75.75000000,8709120.00000000,144,43,0.29861111,0.47065104,48,1.08207407,36,0.75000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Device Based,Auction Based,Active,Hierarchical
0.00004000,0.31271310,11612160.02700000,81.00000000,11612160.00000000,144,36,0.25000000,0.04870456,108,2.36666667,92,0.85185185,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Device Based,Auction Based,Active,Co-Primary
0.00001778,0.54405356,4354560.02525000,75.75000000,4354560.00000000,144,43,0.29861111,0.47065104,48,1.08207407,36,0.75000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Device Based,Auction Based,Passive,Hierarchical
0.00004000,0.31271310,5806080.02700000,81.00000000,5806080.00000000,144,36,0.25000000,0.04870456,108,2.36666667,92,0.85185185,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Device Based,Auction Based,Passive,Co-Primary
0.00001815,0.58880471,13478400.02700000,81.00000000,13478400.00000000,195,87,0.44615385,0.46275009,49,1.04051852,28,0.57142857,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,No Cost,Active,Hierarchical
0.00004000,0.23284262,17971200.02700000,81.00000000,17971200.00000000,195,87,0.44615385,0.03447596,108,2.56444444,82,0.75925926,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00001815,0.58880471,6739200.02700000,81.00000000,6739200.00000000,195,87,0.44615385,0.46275009,49,1.04051852,28,0.57142857,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00004000,0.23284262,8985600.02700000,81.00000000,8985600.00000000,195,87,0.44615385,0.03447596,108,2.56444444,82,0.75925926,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00001741,0.55704518,11128320.02475000,74.25000000,11128320.00000000,161,62,0.38509317,0.40515349,47,1.18903704,25,0.53191489,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00004000,0.33352577,14837760.02700000,81.00000000,14837760.00000000,161,53,0.32919255,0.04790216,108,2.25681481,83,0.76851852,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00001741,0.55704518,5564160.02475000,74.25000000,5564160.00000000,161,62,0.38509317,0.40515349,47,1.18903704,25,0.53191489,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00004000,0.33352577,7418880.02700000,81.00000000,7418880.00000000,161,53,0.32919255,0.04790216,108,2.25681481,83,0.76851852,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00001778,0.54405356,9953280.02525000,75.75000000,9953280.00000000,144,43,0.29861111,0.47065104,48,1.08207407,36,0.75000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,Auction Based,Active,Hierarchical
0.00004000,0.31271310,13271040.02700000,81.00000000,13271040.00000000,144,36,0.25000000,0.04870456,108,2.36666667,92,0.85185185,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,Auction Based,Active,Co-Primary
0.00001778,0.54405356,4976640.02525000,75.75000000,4976640.00000000,144,43,0.29861111,0.47065104,48,1.08207407,36,0.75000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,Auction Based,Passive,Hierarchical
0.00004000,0.31271310,6635520.02700000,81.00000000,6635520.00000000,144,36,0.25000000,0.04870456,108,2.36666667,92,0.85185185,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Infrastructure Sensors,Auction Based,Passive,Co-Primary
0.00001815,0.58880471,16848000.02700000,81.00000000,16848000.00000000,195,87,0.44615385,0.46275009,49,1.04051852,28,0.57142857,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Database Only,No Cost,Active,Hierarchical
0.00004000,0.23284262,22464000.02700000,81.00000000,22464000.00000000,195,87,0.44615385,0.03447596,108,2.56444444,82,0.75925926,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Database Only,No Cost,Active,Co-Primary
0.00001815,0.58880471,8424000.02700000,81.00000000,8424000.00000000,195,87,0.44615385,0.46275009,49,1.04051852,28,0.57142857,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Database Only,No Cost,Passive,Hierarchical
0.00004000,0.23284262,11232000.02700000,81.00000000,11232000.00000000,195,87,0.44615385,0.03447596,108,2.56444444,82,0.75925926,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Database Only,No Cost,Passive,Co-Primary
0.00001741,0.55704518,13910400.02475000,74.25000000,13910400.00000000,161,62,0.38509317,0.40515349,47,1.18903704,25,0.53191489,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Database Only,Usage Based,Active,Hierarchical
0.00004000,0.33352577,18547200.02700000,81.00000000,18547200.00000000,161,53,0.32919255,0.04790216,108,2.25681481,83,0.76851852,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Database Only,Usage Based,Active,Co-Primary
0.00001741,0.55704518,6955200.02475000,74.25000000,6955200.00000000,161,62,0.38509317,0.40515349,47,1.18903704,25,0.53191489,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Database Only,Usage Based,Passive,Hierarchical
0.00004000,0.33352577,9273600.02700000,81.00000000,9273600.00000000,161,53,0.32919255,0.04790216,108,2.25681481,83,0.76851852,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Database Only,Usage Based,Passive,Co-Primary
0.00001778,0.54405356,12441600.02525000,75.75000000,12441600.00000000,144,43,0.29861111,0.47065104,48,1.08207407,36,0.75000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Database Only,Auction Based,Active,Hierarchical
0.00004000,0.31271310,16588800.02700000,81.00000000,16588800.00000000,144,36,0.25000000,0.04870456,108,2.36666667,92,0.85185185,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Database Only,Auction Based,Active,Co-Primary
0.00001778,0.54405356,6220800.02525000,75.75000000,6220800.00000000,144,43,0.29861111,0.47065104,48,1.08207407,36,0.75000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Large Blocks,Combination,Database Only,Auction Based,Passive,Hierarchical
0.00004000,0.31271310,8294400.02700000,81.00000000,8294400.00000000,144,36,0.25000000,0.04870456,108,2.36666667,92,0.85185185,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Large Blocks, int_mitg=Combination, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Large Blocks,Combination,Database Only,Auction Based,Passive,Co-Primary
0.00002519,0.56182222,17690400.03425000,102.75000000,17690400.00000000,195,58,0.29743590,1.00000000,68,0.56182222,49,0.72058824,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,No Cost,Active,Hierarchical
0.00003741,0.81662222,23587200.02525000,75.75000000,23587200.00000000,195,94,0.48205128,1.00000000,101,0.81662222,85,0.84158416,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,No Cost,Active,Co-Primary
0.00002519,0.56182222,8845200.03425000,102.75000000,8845200.00000000,195,58,0.29743590,1.00000000,68,0.56182222,49,0.72058824,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,No Cost,Passive,Hierarchical
0.00003741,0.81662222,11793600.02525000,75.75000000,11793600.00000000,195,94,0.48205128,1.00000000,101,0.81662222,85,0.84158416,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,No Cost,Passive,Co-Primary
0.00001778,0.58133333,14605920.02850000,85.50000000,14605920.00000000,161,47,0.29192547,1.00000000,48,0.58133333,29,0.60416667,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,Usage Based,Active,Hierarchical
0.00003111,0.76115556,19474560.02100000,63.00000000,19474560.00000000,161,77,0.47826087,1.00000000,84,0.76115556,63,0.75000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,Usage Based,Active,Co-Primary
0.00001778,0.58133333,7302960.02850000,85.50000000,7302960.00000000,161,47,0.29192547,1.00000000,48,0.58133333,29,0.60416667,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,Usage Based,Passive,Hierarchical
0.00003111,0.76115556,9737280.02100000,63.00000000,9737280.00000000,161,77,0.47826087,1.00000000,84,0.76115556,63,0.75000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,Usage Based,Passive,Co-Primary
0.00001926,0.57128889,13063680.02850000,85.50000000,13063680.00000000,144,30,0.20833333,1.00000000,52,0.57128889,34,0.65384615,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,Auction Based,Active,Hierarchical
0.00003037,0.78167407,17418240.02050000,61.50000000,17418240.00000000,144,62,0.43055556,1.00000000,82,0.78167407,69,0.84146341,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,Auction Based,Active,Co-Primary
0.00001926,0.57128889,6531840.02850000,85.50000000,6531840.00000000,144,30,0.20833333,1.00000000,52,0.57128889,34,0.65384615,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,Auction Based,Passive,Hierarchical
0.00003037,0.78167407,8709120.02050000,61.50000000,8709120.00000000,144,62,0.43055556,1.00000000,82,0.78167407,69,0.84146341,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Device Based,Auction Based,Passive,Co-Primary
0.00002519,0.56182222,20217600.03425000,102.75000000,20217600.00000000,195,58,0.29743590,1.00000000,68,0.56182222,49,0.72058824,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,No Cost,Active,Hierarchical
0.00003741,0.81662222,26956800.02525000,75.75000000,26956800.00000000,195,94,0.48205128,1.00000000,101,0.81662222,85,0.84158416,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00002519,0.56182222,10108800.03425000,102.75000000,10108800.00000000,195,58,0.29743590,1.00000000,68,0.56182222,49,0.72058824,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00003741,0.81662222,13478400.02525000,75.75000000,13478400.00000000,195,94,0.48205128,1.00000000,101,0.81662222,85,0.84158416,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00001778,0.58133333,16692480.02850000,85.50000000,16692480.00000000,161,47,0.29192547,1.00000000,48,0.58133333,29,0.60416667,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00003111,0.76115556,22256640.02100000,63.00000000,22256640.00000000,161,77,0.47826087,1.00000000,84,0.76115556,63,0.75000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00001778,0.58133333,8346240.02850000,85.50000000,8346240.00000000,161,47,0.29192547,1.00000000,48,0.58133333,29,0.60416667,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00003111,0.76115556,11128320.02100000,63.00000000,11128320.00000000,161,77,0.47826087,1.00000000,84,0.76115556,63,0.75000000,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00001926,0.57128889,14929920.02850000,85.50000000,14929920.00000000,144,30,0.20833333,1.00000000,52,0.57128889,34,0.65384615,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,Auction Based,Active,Hierarchical
0.00003037,0.78167407,19906560.02050000,61.50000000,19906560.00000000,144,62,0.43055556,1.00000000,82,0.78167407,69,0.84146341,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,Auction Based,Active,Co-Primary
0.00001926,0.57128889,7464960.02850000,85.50000000,7464960.00000000,144,30,0.20833333,1.00000000,52,0.57128889,34,0.65384615,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,Auction Based,Passive,Hierarchical
0.00003037,0.78167407,9953280.02050000,61.50000000,9953280.00000000,144,62,0.43055556,1.00000000,82,0.78167407,69,0.84146341,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Infrastructure Sensors,Auction Based,Passive,Co-Primary
0.00002519,0.56182222,25272000.03425000,102.75000000,25272000.00000000,195,58,0.29743590,1.00000000,68,0.56182222,49,0.72058824,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Database Only,No Cost,Active,Hierarchical
0.00003741,0.81662222,33696000.02525000,75.75000000,33696000.00000000,195,94,0.48205128,1.00000000,101,0.81662222,85,0.84158416,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Hybrid,Manual,Sub Channels,No Mitigation,Database Only,No Cost,Active,Co-Primary
0.00002519,0.56182222,12636000.03425000,102.75000000,12636000.00000000,195,58,0.29743590,1.00000000,68,0.56182222,49,0.72058824,"<ArchitecturePolicy coord=Hybrid, lic=Manual, freq=Sub Channels, int_mitg=No Mitigation, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Hybrid,Manual,Sub Channels,No Mitigation,Database Only,No Cost,Passive,Hierarchical
